caseId,profile,surface,sourceKappa,requestedKappa,relativeOffset,band,referenceOrder,referenceQualifiedExperimental,referenceEigenChange,referenceSubspaceChange,referenceEquationError,referenceBoundaryError,cutoffRelativeGap,minimumInternalRelativeGap,minimumParticipationFraction,maximumUpperQuarterFraction,baselineEigenError,baselineFrequencyError,baselineSubspaceError,warmFlag,coldFlag,warmOperatorApplications,coldOperatorApplications,warmToFullEigenError,warmToFullSubspaceError,warmToReferenceEigenError,warmToReferenceSubspaceError,warmToReferenceIndividualH1Error,approximateEigenError,approximateFrequencyError,approximateSubspaceError,approximateIndividualH1Error,approximateFError,approximateEquationError,approximateBoundaryError,warmMatchesFull,fallbackRequired,fullSolveSeconds,warmRawSeconds,coldRawSeconds,warmFactorizationSeconds,warmEigensolveSeconds,warmFinalizationSeconds,requestedAssemblySeconds,requestedSelectionSeconds,warmValidationSeconds,referenceSolveSeconds,referenceValidationSeconds,baselineValidationSeconds,neighborAcquisitionSeconds,warmWithValidationAndFallbackSeconds,warmWithAllReferenceSeconds,analyticAvailable,analyticEigenError,analyticSubspaceError,productionQualification
42,exponential,free,0.001,0.001001,0.001,8,216,0,1.11693174342215e-08,2.76053505687094e-09,1.37824002740027e-06,1.53559516459316e-10,0.234070088966663,0.128840882371935,0.617565479544335,0.525460392060975,3.26667588247624e-08,1.581665338935e-08,7.47128207320551e-09,0,0,49,49,2.79278811460113e-12,9.81018522658337e-12,3.26665173658898e-08,7.47125780034432e-09,2.55254516523794e-08,0.000448890091931432,0.000224520338196538,7.01764171087489e-06,0.000227258821937297,0.000482384443198074,0.000999700749604898,5.06082535938433e-12,1,1,0.00307676041666667,0.01164325,0.0117872916666667,0.000107916666666667,0.000750958333333333,0.0107393333333333,0.000345375,0.000672125,0.0208649583333333,0.0577541631944444,0.846730708333333,0.0139170833333333,0.00360259375,0.03660246875,0.955004423611111,1,9.50803158831328e-09,2.09658948643354e-09,0
42,exponential,free,0.001,0.001001,0.001,16,216,0,1.11808100541494e-08,3.49183573456552e-09,1.37824002740027e-06,1.53559516459316e-10,0.121054096714878,0.128840882371935,0.617156968117014,0.525460392060975,3.27510414697076e-08,1.581665338935e-08,7.43535345841551e-09,0,0,49,49,2.79278811460113e-12,9.68115460230154e-12,3.27524097642366e-08,7.43535736575773e-09,2.55254516523794e-08,0.000448890091931432,0.000224520338196538,3.10166193057694e-06,0.000227258821937297,0.000482384443198074,0.000999700749604898,5.06082535938433e-12,1,1,0.00307676041666667,0.01164325,0.0117872916666667,0.000107916666666667,0.000750958333333333,0.0107393333333333,0.000345375,0.000672125,0.0208649583333333,0.0577541631944444,0.846730708333333,0.0139170833333333,0.00360259375,0.03660246875,0.955004423611111,1,9.50803158831328e-09,2.09517187320612e-09,0
43,exponential,free,0.001,0.00101,0.01,8,216,0,1.12541924160682e-08,2.72353477080616e-09,1.42260292416614e-06,1.32986876354098e-10,0.234062868248177,0.128839744473473,0.617561648996161,0.525676686314153,3.27294817284867e-08,1.58353384897578e-08,7.46744885665691e-09,0,0,49,49,1.28673675676029e-12,8.76882867095712e-12,3.2728633990225e-08,7.46737555265469e-09,2.57902111011635e-08,0.00448619880188289,0.0022506720127379,7.04446122319237e-05,0.0022792088822008,0.00483866094010195,0.00994818742587433,5.06082535938433e-12,1,1,0.00302171875,0.00164154166666667,0.00130258333333333,0.000107916666666667,0.000758666666666667,0.000733416666666667,0.000346625,0.000678125,0.0206317083333333,0.0569118715277778,0.8419455,0.0139386666666667,0.00360259375,0.02631971875,0.939115756944444,1,9.15336045045543e-09,2.11460252646241e-09,0
43,exponential,free,0.001,0.00101,0.01,16,216,0,1.12541924160682e-08,3.49211983194053e-09,1.42260292416614e-06,1.32986876354098e-10,0.121053156771658,0.128839744473473,0.617156152012624,0.525676686314153,3.27518399072045e-08,1.58353384897578e-08,7.43533563644891e-09,0,0,49,49,1.78760604741988e-12,1.11597481896105e-11,3.27510094768833e-08,7.43534055863198e-09,2.57902111011635e-08,0.00448619880188289,0.0022506720127379,3.11116344661388e-05,0.0022792088822008,0.00483866094010195,0.00994818742587433,5.06082535938433e-12,1,1,0.00302171875,0.00164154166666667,0.00130258333333333,0.000107916666666667,0.000758666666666667,0.000733416666666667,0.000346625,0.000678125,0.0206317083333333,0.0569118715277778,0.8419455,0.0139386666666667,0.00360259375,0.02631971875,0.939115756944444,1,9.15336045045543e-09,2.09643754715398e-09,0
44,exponential,free,0.001,0.0011,0.1,8,216,0,1.11370952321124e-08,2.73606528480381e-09,1.153665438105e-06,1.61144379336996e-10,0.233987126725154,0.128827806285335,0.617521456477331,0.527938819549808,3.26528213456021e-08,1.58582591438457e-08,7.46954318883208e-09,0,0,49,49,1.90410147531553e-11,6.62095239265939e-12,3.26526784269494e-08,7.46956177775783e-09,2.54929733419169e-08,0.0445046386485776,0.0230237055563588,0.000735935308534346,0.0234287625038835,0.0497921260444962,0.0950037753553307,5.06082535938433e-12,1,1,0.00288288541666667,0.00174458333333333,0.00130854166666667,0.000114625,0.000806958333333333,0.000775541666666667,0.000334041666666667,0.000670083333333333,0.02062875,0.0620113298611111,0.8422705,0.0138749166666667,0.00360259375,0.02626034375,0.944417090277778,1,8.93612932932129e-09,2.10382782126434e-09,0
44,exponential,free,0.001,0.0011,0.1,16,216,0,1.11807054161733e-08,3.49146793601083e-09,1.153665438105e-06,1.61144379336996e-10,0.121043295335154,0.128827806285335,0.617147588763991,0.527938819549808,3.27496501952227e-08,1.58582591438457e-08,7.43582077922998e-09,0,0,49,49,1.90410147531553e-11,8.58095357647058e-11,3.27568241559521e-08,7.43576618675962e-09,2.54929733419169e-08,0.0445046386485776,0.0230237055563588,0.000325002100683166,0.0234287625038835,0.0497921260444962,0.0950037753553307,5.06082535938433e-12,1,1,0.00288288541666667,0.00174458333333333,0.00130854166666667,0.000114625,0.000806958333333333,0.000775541666666667,0.000334041666666667,0.000670083333333333,0.02062875,0.0620113298611111,0.8422705,0.0138749166666667,0.00360259375,0.02626034375,0.944417090277778,1,8.93612932932129e-09,2.09397420519561e-09,0
45,exponential,free,0.01,0.01,0,8,144,0,1.74665956009883e-08,5.60401860834386e-09,2.81250132947896e-07,8.77055057668363e-12,0.199323077103809,0.122850245533552,0.101814206014978,0.993116800963263,1.75054860238633e-08,8.73975895859643e-09,5.47225491501319e-09,0,0,49,49,1.31285265821942e-12,2.99191801118002e-11,1.75049830884356e-08,5.4721453775157e-09,2.2464897573159e-08,1.75054860238633e-08,8.73975895859643e-09,5.47225491501319e-09,2.24639818238242e-08,1.55546746243277e-08,1.21710493641866e-06,3.76656304980202e-13,1,1,0.00338146875,0.001714375,0.00146908333333333,0.000107333333333333,0.000767916666666667,0.000794416666666667,0.000339625,0.000692333333333333,0.0189704583333333,0.0160772465277778,1.12368629166667,0.01256375,0.00338146875,0.0250982604166667,1.17742554861111,1,2.43012686453782e-08,4.75047174385667e-05,0
45,exponential,free,0.01,0.01,0,16,144,0,2.05270735156875e-08,5.08320243876114e-09,2.81250132947896e-07,8.77055057668363e-12,0.116083233574301,0.122850245533552,0.101814206014978,0.993116800963263,2.05678327221925e-08,1.02242962758604e-08,5.1461687231285e-09,0,0,49,49,1.31285265821942e-12,2.68217517920085e-11,2.05678655139867e-08,5.1462957770336e-09,2.2464897573159e-08,2.05678327221925e-08,1.02242962758604e-08,5.1461687231285e-09,2.24639818238242e-08,1.55546746243277e-08,1.21710493641866e-06,3.76656304980202e-13,1,1,0.00338146875,0.001714375,0.00146908333333333,0.000107333333333333,0.000767916666666667,0.000794416666666667,0.000339625,0.000692333333333333,0.0189704583333333,0.0160772465277778,1.12368629166667,0.01256375,0.00338146875,0.0250982604166667,1.17742554861111,1,2.43012686453782e-08,3.65499390331971e-05,0
46,exponential,free,0.01,0.01001,0.001,8,144,0,1.7459855382883e-08,5.6077083755993e-09,2.80682805400253e-07,8.65462748591868e-12,0.199261206366854,0.122838587953009,0.101714419117248,0.993151000465942,1.74990328684037e-08,8.73655806811875e-09,5.47443134596043e-09,0,0,49,49,3.33213111969851e-12,2.62316793189136e-11,1.74981515533478e-08,5.47362454481518e-09,2.24800844034321e-08,0.00154171217136302,0.000771586971551261,0.000719945362424847,0.00149442718240789,0.00174803724509904,0.000999671520761167,3.76656304980202e-13,1,1,0.00286213541666667,0.001726125,0.00131695833333333,0.000113791666666667,0.000793541666666667,0.000776041666666667,0.000364,0.000697291666666667,0.0192075833333333,0.0160355381944444,1.134062625,0.0131231666666667,0.00338146875,0.0248571354166667,1.18807846527778,1,2.43036074706148e-08,4.70747089642634e-05,0
46,exponential,free,0.01,0.01001,0.001,16,144,0,2.05243155540428e-08,5.08400682538742e-09,2.80682805400253e-07,8.65462748591868e-12,0.116073517315915,0.122838587953009,0.101714419117248,0.993151000465942,2.05661581222529e-08,1.02235767606367e-08,5.14612637894291e-09,0,0,49,49,3.33213111969851e-12,2.10032565401995e-11,2.05653799368476e-08,5.14585794562959e-09,2.24800844034321e-08,0.00154171217136302,0.000771586971551261,0.000311645413044854,0.00149442718240789,0.00174803724509904,0.000999671520761167,3.76656304980202e-13,1,1,0.00286213541666667,0.001726125,0.00131695833333333,0.000113791666666667,0.000793541666666667,0.000776041666666667,0.000364,0.000697291666666667,0.0192075833333333,0.0160355381944444,1.134062625,0.0131231666666667,0.00338146875,0.0248571354166667,1.18807846527778,1,2.43036074706148e-08,3.61935478648818e-05,0
47,exponential,free,0.01,0.0101,0.01,8,144,0,1.73976254955684e-08,5.63074361293074e-09,2.80204246569246e-07,1.06578645653632e-11,0.198702927663747,0.122733224142003,0.100825233714273,0.993451249614522,1.74357786883404e-08,8.70516318005411e-09,5.48842683857515e-09,0,0,49,49,1.59954206774913e-12,2.28614623463355e-11,1.74358111320271e-08,5.48850263189174e-09,2.26165070043043e-08,0.0152541258128407,0.00771384189296438,0.00723539872531298,0.0149393330680322,0.0175340917835978,0.00995015624420508,3.76656304980202e-13,1,1,0.00285488541666667,0.00178545833333333,0.00130925,0.000115958333333333,0.00080575,0.000822583333333333,0.000339625,0.000662083333333333,0.0189500416666667,0.0161672048611111,1.12778379166667,0.0127312083333333,0.00338146875,0.02459209375,1.18127429861111,1,2.43159846492683e-08,4.33772684714689e-05,0
47,exponential,free,0.01,0.0101,0.01,16,144,0,2.05069197518221e-08,5.08888090001135e-09,2.80204246569246e-07,1.06578645653632e-11,0.115985692116042,0.122733224142003,0.100825233714273,0.993451249614522,2.05480485124033e-08,1.02155737738589e-08,5.14857042310782e-09,0,0,49,49,1.59954206774913e-12,1.94246665389599e-11,2.0548700552519e-08,5.14855114044653e-09,2.26165070043043e-08,0.0152541258128407,0.00771384189296438,0.00313067946034723,0.0149393330680322,0.0175340917835978,0.00995015624420508,3.76656304980202e-13,1,1,0.00285488541666667,0.00178545833333333,0.00130925,0.000115958333333333,0.00080575,0.000822583333333333,0.000339625,0.000662083333333333,0.0189500416666667,0.0161672048611111,1.12778379166667,0.0127312083333333,0.00338146875,0.02459209375,1.18127429861111,1,2.43159846492683e-08,3.3139181075116e-05,0
48,exponential,free,0.01,0.011,0.1,8,144,0,1.67650343117055e-08,6.01846184284526e-09,2.68280828335679e-07,8.31070624516071e-12,0.19298763185834,0.121636181245375,0.092734043758669,0.995817147395756,1.6801975144744e-08,8.39027554463359e-09,6.04086056799793e-09,0,0,49,49,2.58671345230431e-12,2.15186877981108e-11,1.6802257018444e-08,6.04096434467543e-09,2.39618629699787e-08,0.137813733710678,0.0769447867413737,0.0759026406766582,0.147933120853597,0.17973875828844,0.0950226296743234,3.76656304980202e-13,1,1,0.00284676041666667,0.00301908333333333,0.00689591666666667,0.000111708333333333,0.000773916666666667,0.00208983333333333,0.000328541666666667,0.000664333333333333,0.0190377083333333,0.0161850381944444,1.15673775,0.0125920833333333,0.00338146875,0.0258964270833333,1.21141129861111,1,2.44237686849573e-08,1.92022581349155e-05,0
48,exponential,free,0.01,0.011,0.1,16,144,0,2.03220219739756e-08,5.15115700314696e-09,2.68280828335679e-07,8.31070624516071e-12,0.115070461875257,0.121636181245375,0.092734043758669,0.995817147395756,2.03641257019919e-08,1.01327489545141e-08,5.17795646507311e-09,0,0,49,49,2.58671345230431e-12,2.04599292981723e-11,2.03638704598992e-08,5.17781369738142e-09,2.39618629699787e-08,0.137813733710678,0.0769447867413737,0.0327241041294515,0.147933120853597,0.17973875828844,0.0950226296743234,3.76656304980202e-13,1,1,0.00284676041666667,0.00301908333333333,0.00689591666666667,0.000111708333333333,0.000773916666666667,0.00208983333333333,0.000328541666666667,0.000664333333333333,0.0190377083333333,0.0161850381944444,1.15673775,0.0125920833333333,0.00338146875,0.0258964270833333,1.21141129861111,1,2.44237686849573e-08,1.37549618323268e-05,0
49,pycnocline,rigid,0.0001,0.0001,0,8,216,0,5.07015494688164e-07,1.0975853507509e-06,2.92248137437465e-08,4.21407104517361e-14,0.21697793531723,0.120657687924432,0.412865873834141,0.484954658816582,2.05453588785698e-06,7.93232637263686e-07,0.000361793753092307,0,0,49,49,1.10762743023953e-11,5.91447988629367e-13,2.05452481155992e-06,0.000361793753094403,0.000232043072478283,2.05453588785698e-06,7.93232637263686e-07,0.000361793753092307,0.000232043072480036,0.00023224749280532,0.00138241427567894,2.03229741750796e-16,1,1,0.00303189236111111,0.00156054166666667,0.00507645833333333,0.000110416666666667,0.000750541666666667,0.000657458333333333,0.000341291666666667,0.000491583333333333,0.0173232916666667,0.0881749895833333,0.0400184166666667,0.012966,0.00303189236111111,0.0227486006944444,0.163908006944444,0,NaN,NaN,0
49,pycnocline,rigid,0.0001,0.0001,0,16,216,0,5.07015494688164e-07,1.513533098245e-06,2.92248137437465e-08,4.21407104517361e-14,0.114237174839349,0.120657687924432,0.412865873834141,0.484954658816582,7.304004276323e-06,7.93232637263686e-07,0.00119031676954261,0,0,49,49,1.10762743023953e-11,3.43636571046359e-13,7.30400429308162e-06,0.00119031676953494,0.000819614814011569,7.304004276323e-06,7.93232637263686e-07,0.00119031676954261,0.000819614814040895,0.000819788209207868,0.00138241427567894,2.03229741750796e-16,1,1,0.00303189236111111,0.00156054166666667,0.00507645833333333,0.000110416666666667,0.000750541666666667,0.000657458333333333,0.000341291666666667,0.000491583333333333,0.0173232916666667,0.0881749895833333,0.0400184166666667,0.012966,0.00303189236111111,0.0227486006944444,0.163908006944444,0,NaN,NaN,0
50,pycnocline,rigid,0.0001,0.0001001,0.001,8,216,0,5.07014549783984e-07,1.09758708105663e-06,2.92199439684442e-08,3.687984433015e-14,0.216977928461913,0.120657686833149,0.412865886695624,0.484954738443086,2.05453065506721e-06,7.93591340874048e-07,0.000361793740070113,0,0,49,49,4.85404111783688e-12,6.336513220066e-13,2.0545355091183e-06,0.000361793740070131,0.000232043069309643,2.37240991517088e-06,3.46479595599922e-07,0.000361792607492085,0.000232042615973631,0.000232247026627981,0.00138241408755284,2.03229741750796e-16,1,1,0.0113774756944444,0.00187245833333333,0.00222983333333333,0.0001185,0.000786541666666667,0.000882166666666667,0.000544541666666667,0.000633708333333333,0.01883675,0.0614008645833333,0.039892,0.0129150416666667,0.00303189236111111,0.0332649340277778,0.147472840277778,0,NaN,NaN,0
50,pycnocline,rigid,0.0001,0.0001001,0.001,16,216,0,5.07014549783984e-07,1.51353514166803e-06,2.92199439684442e-08,3.687984433015e-14,0.114237173893467,0.120657686833149,0.412865886695624,0.484954738443086,7.30400408801063e-06,7.93591340874048e-07,0.00119031674417303,0,0,49,49,4.85404111783688e-12,4.59782492413971e-13,7.30400393365493e-06,0.00119031674417548,0.000819614803416059,7.29213972200672e-06,3.46479595599922e-07,0.00119031526406591,0.000819613803353412,0.000819787257807171,0.00138241408755284,2.03229741750796e-16,1,1,0.0113774756944444,0.00187245833333333,0.00222983333333333,0.0001185,0.000786541666666667,0.000882166666666667,0.000544541666666667,0.000633708333333333,0.01883675,0.0614008645833333,0.039892,0.0129150416666667,0.00303189236111111,0.0332649340277778,0.147472840277778,0,NaN,NaN,0
51,pycnocline,rigid,0.0001,0.000101,0.01,8,216,0,5.06999773627776e-07,1.09758338023864e-06,2.92215716104016e-08,3.26515808042721e-14,0.216977866465699,0.120657676960515,0.412866003064349,0.484955458620087,2.05462429083102e-06,7.96840515363347e-07,0.000361793621235319,0,0,49,49,7.8925196910594e-12,4.71935567335893e-13,2.05461639829511e-06,0.000361793621228467,0.000232043037153749,1.62795755510063e-05,6.31376604841346e-06,0.000361782427561705,0.000232039116771299,0.000232243701501772,0.00138241405188128,2.03229741750796e-16,1,1,0.00263964236111111,0.00380895833333333,0.001419,0.000114,0.000844666666666667,0.00267729166666667,0.000356666666666667,0.000456208333333333,0.0180333333333333,0.06005390625,0.0385289583333333,0.0120536666666667,0.00303189236111111,0.0252948090277778,0.135931340277778,0,NaN,NaN,0
51,pycnocline,rigid,0.0001,0.000101,0.01,16,216,0,5.06999773627776e-07,1.51352389689718e-06,2.92215716104016e-08,3.26515808042721e-14,0.114237165338756,0.120657676960515,0.412866003064349,0.484955458620087,7.30399590765108e-06,7.96840515363347e-07,0.00119031651540518,0,0,49,49,7.8925196910594e-12,4.18643077532204e-13,7.30399590213838e-06,0.00119031651538748,0.000819614710675607,1.62795755510063e-05,6.31376604841346e-06,0.0011903016608507,0.000819604704696525,0.000819778700020695,0.00138241405188128,2.03229741750796e-16,1,1,0.00263964236111111,0.00380895833333333,0.001419,0.000114,0.000844666666666667,0.00267729166666667,0.000356666666666667,0.000456208333333333,0.0180333333333333,0.06005390625,0.0385289583333333,0.0120536666666667,0.00303189236111111,0.0252948090277778,0.135931340277778,0,NaN,NaN,0
52,pycnocline,rigid,0.0001,0.00011,0.1,8,216,0,5.06974898855736e-07,1.09758557210129e-06,2.92106886575741e-08,3.64685049470581e-14,0.216977215970481,0.120657573401805,0.412867224354361,0.484963012986448,2.05497057625842e-06,8.26031401623798e-07,0.000361792374964415,0,0,49,49,1.56957852556776e-11,4.52493217169713e-13,2.05495488044091e-06,0.000361792374950906,0.000232042702564671,0.000189460040862251,7.6168436150501e-05,0.000361695489172883,0.000232071178142335,0.000232305981625817,0.00138259453746551,2.03229741750796e-16,1,1,0.00255118402777778,0.001613625,0.00141279166666667,0.000108083333333333,0.000774583333333333,0.000716041666666667,0.000282208333333333,0.000467208333333333,0.0178806666666667,0.0679835729166667,0.0384855416666667,0.0119493333333333,0.00303189236111111,0.0227948923611111,0.141213340277778,0,NaN,NaN,0
52,pycnocline,rigid,0.0001,0.00011,0.1,16,216,0,5.06974898855736e-07,1.51352549812716e-06,2.92106886575741e-08,3.64685049470581e-14,0.114237075553721,0.120657573401805,0.412867224354361,0.484963012986448,7.30395602567427e-06,8.26031401623798e-07,0.00119031412199025,0,0,49,49,1.56957852556776e-11,3.5806938293087e-13,7.30395600538755e-06,0.00119031412198616,0.000819613756809073,0.000189460040862251,7.6168436150501e-05,0.00119016037137268,0.000819513591045226,0.000819693765281822,0.00138259453746551,2.03229741750796e-16,1,1,0.00255118402777778,0.001613625,0.00141279166666667,0.000108083333333333,0.000774583333333333,0.000716041666666667,0.000282208333333333,0.000467208333333333,0.0178806666666667,0.0679835729166667,0.0384855416666667,0.0119493333333333,0.00303189236111111,0.0227948923611111,0.141213340277778,0,NaN,NaN,0
53,pycnocline,rigid,0.001,0.001,0,8,216,0,4.87100829279938e-07,1.09779311722143e-06,2.74745309216774e-08,4.1083572741024e-14,0.216638690628124,0.120603728636128,0.413573375127496,0.48837050740689,2.27803723820933e-06,1.13536698740869e-06,0.000361145168306047,0,0,49,49,7.17829781198489e-12,4.66339473195825e-13,2.27803005989517e-06,0.000361145168300661,0.000231866475226489,2.27803723820933e-06,1.13536698740869e-06,0.000361145168306047,0.00023186647523458,0.00023207093616884,0.00131141124893617,4.42996219074481e-16,1,1,0.00576839236111111,0.001855875,0.00131370833333333,0.000105125,0.0007245,0.00101529166666667,0.000277625,0.000594041666666667,0.01732475,0.0656368229166667,0.0373699166666667,0.011639625,0.00576839236111111,0.0258206840277778,0.140467048611111,0,NaN,NaN,0
53,pycnocline,rigid,0.001,0.001,0,16,216,0,4.87100829279938e-07,1.51381013203111e-06,2.74745309216774e-08,4.1083572741024e-14,0.114190377937376,0.120603728636128,0.413573375127496,0.48837050740689,7.28401071074297e-06,1.77508456994739e-06,0.00118906870915309,0,0,49,49,7.17829781198489e-12,3.85868262003372e-13,7.28401069289229e-06,0.00118906870916433,0.000819115988942673,7.28401071074297e-06,1.77508456994739e-06,0.00118906870915309,0.000819115988913579,0.000819289967369091,0.00131141124893617,4.42996219074481e-16,1,1,0.00576839236111111,0.001855875,0.00131370833333333,0.000105125,0.0007245,0.00101529166666667,0.000277625,0.000594041666666667,0.01732475,0.0656368229166667,0.0373699166666667,0.011639625,0.00576839236111111,0.0258206840277778,0.140467048611111,0,NaN,NaN,0
54,pycnocline,rigid,0.001,0.001001,0.001,8,216,0,4.87012068557929e-07,1.09779150308476e-06,2.74594163674814e-08,4.1189679640843e-14,0.21663800468861,0.120603619629405,0.41357494890175,0.488376384558074,2.27842385938159e-06,1.13556634621687e-06,0.000361143859779192,0,0,49,49,1.49447563471501e-12,4.77185722420655e-13,2.27842535386063e-06,0.000361143859767243,0.0002318661137292,0.000162394132552792,8.09472362755289e-05,0.000361050636209384,0.000231890524455157,0.000232122986811743,0.0013115737734499,4.42996219074481e-16,1,1,0.00265010069444444,0.00502179166666667,0.00878741666666667,0.000104333333333333,0.000754583333333333,0.00415145833333333,0.000292125,0.000453916666666667,0.0170857916666667,0.0576936979166667,0.0424344583333333,0.0117475416666667,0.00576839236111111,0.0255037256944444,0.137379423611111,0,NaN,NaN,0
54,pycnocline,rigid,0.001,0.001001,0.001,16,216,0,4.87012068557929e-07,1.51381140591251e-06,2.74594163674814e-08,4.1189679640843e-14,0.114190283373746,0.120603619629405,0.41357494890175,0.488376384558074,7.28396970221272e-06,1.77689245817545e-06,0.00118906618594968,0,0,49,49,1.49447563471501e-12,3.72928148420789e-13,7.28396964072712e-06,0.00118906618594568,0.000819114976992599,0.000162394132552792,8.09472362755289e-05,0.00118892008564795,0.00081902003340581,0.000819200565726827,0.0013115737734499,4.42996219074481e-16,1,1,0.00265010069444444,0.00502179166666667,0.00878741666666667,0.000104333333333333,0.000754583333333333,0.00415145833333333,0.000292125,0.000453916666666667,0.0170857916666667,0.0576936979166667,0.0424344583333333,0.0117475416666667,0.00576839236111111,0.0255037256944444,0.137379423611111,0,NaN,NaN,0
55,pycnocline,rigid,0.001,0.00101,0.01,8,216,0,4.86652105025054e-07,1.09779686349664e-06,2.74321762871122e-08,3.82760004072649e-14,0.216631800348272,0.120602633685557,0.413589209978145,0.48842936138075,2.28193457374442e-06,1.13737530458662e-06,0.000361132023834556,0,0,49,49,8.04191561771764e-13,5.86813295002146e-13,2.28193537793781e-06,0.000361132023821672,0.000231862839125325,0.00164914004636207,0.000822994659775202,0.000362035956519549,0.000563975724771512,0.00173640600861451,0.00132934078497777,4.42996219074481e-16,1,1,0.00252601736111111,0.002576125,0.00740575,9.8875e-05,0.00076025,0.00170520833333333,0.000270083333333333,0.000430291666666667,0.017396375,0.0584804895833333,0.037544125,0.0113895,0.00576839236111111,0.0231988923611111,0.130613006944444,0,NaN,NaN,0
55,pycnocline,rigid,0.001,0.00101,0.01,16,216,0,4.86652105025054e-07,1.51380726268448e-06,2.74321762871122e-08,3.82760004072649e-14,0.114189428039419,0.120602633685557,0.413589209978145,0.48842936138075,7.28360039967398e-06,1.79308462552278e-06,0.00118904336114969,0,0,49,49,8.04191561771764e-13,4.52204696264238e-13,7.28360038248464e-06,0.00118904336113191,0.000819105823565806,0.00164914004636207,0.000822994659775202,0.00118770786960977,0.00081855179140818,0.00173640600861451,0.00132934078497777,4.42996219074481e-16,1,1,0.00252601736111111,0.002576125,0.00740575,9.8875e-05,0.00076025,0.00170520833333333,0.000270083333333333,0.000430291666666667,0.017396375,0.0584804895833333,0.037544125,0.0113895,0.00576839236111111,0.0231988923611111,0.130613006944444,0,NaN,NaN,0
56,pycnocline,rigid,0.001,0.0011,0.1,8,216,0,4.82843018117403e-07,1.09783742377059e-06,2.71365599365437e-08,3.90687461291696e-14,0.216566697587303,0.120592290021745,0.413741701135498,0.488965592721804,2.31960564288153e-06,1.15667490533112e-06,0.000361007883215598,0,0,49,49,1.20438628724815e-11,4.73366132791213e-13,2.31959359899072e-06,0.000361007883219463,0.000231828381326898,0.0169598156442121,0.00856626687007265,0.000571753031725146,0.00581928866333973,0.0181114652527301,0.00653040510145585,4.42996219074481e-16,1,1,0.00249410069444444,0.00354979166666667,0.00195670833333333,9.625e-05,0.000739916666666667,0.00270241666666667,0.000275041666666667,0.000428875,0.0164056666666667,0.0578628229166667,0.0416284166666667,0.0114135,0.00576839236111111,0.0231534756944444,0.134058215277778,0,NaN,NaN,0
56,pycnocline,rigid,0.001,0.0011,0.1,16,216,0,4.82843018117403e-07,1.51386748674257e-06,2.71365599365437e-08,3.90687461291696e-14,0.114180454049159,0.120592290021745,0.413741701135498,0.488965592721804,7.27973554733064e-06,1.94716908694444e-06,0.0011888038690469,0,0,49,49,1.20438628724815e-11,3.13117836342798e-13,7.27973554182186e-06,0.00118880386904573,0.000819009752241814,0.0169598156442121,0.00856626687007265,0.0011893156270843,0.00581928866333973,0.0181114652527301,0.00653040510145585,4.42996219074481e-16,1,1,0.00249410069444444,0.00354979166666667,0.00195670833333333,9.625e-05,0.000739916666666667,0.00270241666666667,0.000275041666666667,0.000428875,0.0164056666666667,0.0578628229166667,0.0416284166666667,0.0114135,0.00576839236111111,0.0231534756944444,0.134058215277778,0,NaN,NaN,0
57,pycnocline,rigid,0.01,0.01,0,8,216,0,8.92616535334948e-07,1.09260226839863e-06,1.1589119804264e-08,2.01135196574467e-14,0.182475650381807,0.115485753933551,0.133913624749529,0.252444568411509,2.91437813563974e-06,1.45686525867378e-06,0.000323192026585231,0,0,49,49,5.27730898937492e-13,7.55879005914447e-13,2.9143776079073e-06,0.000323192026598683,0.000187863440519054,2.91437813563974e-06,1.45686525867378e-06,0.000323192026585231,0.000187863440532933,0.000188050584245122,0.000918810114180753,1.41960694494061e-16,1,1,0.00929951736111111,0.001508875,0.002193375,0.000100083333333333,0.000760916666666667,0.000636541666666667,0.000266833333333333,0.000432708333333333,0.01753675,0.06413990625,0.0397787083333333,0.01177725,0.00929951736111111,0.0290446840277778,0.144740548611111,0,NaN,NaN,0
57,pycnocline,rigid,0.01,0.01,0,16,216,0,8.92616535334948e-07,1.53985934096504e-06,1.1589119804264e-08,2.01135196574467e-14,0.109620470685754,0.115485753933551,0.133913624749529,0.252444568411509,8.36744821592738e-06,4.12450548339496e-06,0.00106313323050579,0,0,49,49,5.27730898937492e-13,3.72993105373813e-13,8.36744818962598e-06,0.00106313323051307,0.000753502044118809,8.36744821592738e-06,4.12450548339496e-06,0.00106313323050579,0.000753502044123478,0.000753750356099391,0.000918810114180753,1.41960694494061e-16,1,1,0.00929951736111111,0.001508875,0.002193375,0.000100083333333333,0.000760916666666667,0.000636541666666667,0.000266833333333333,0.000432708333333333,0.01753675,0.06413990625,0.0397787083333333,0.01177725,0.00929951736111111,0.0290446840277778,0.144740548611111,0,NaN,NaN,0
